Feature	Gain	Cover	Frequency
mcaja_ahorro_avg6	0.00176035705118122	0.00316732250415384	0.0057095686867992
mcomisiones_otras	0.0017442682492259	0.00192909759406496	0.00460892893994634
varnueva_07_tend6	0.00173444062335641	0.00199766738679606	0.0037834491298067
varnueva_03_delta1	0.00171324693049263	0.00301449691215231	0.00302675930384536
mrentabilidad_tend6	0.00166088292863718	0.00130659720543195	0.00343949920891518
cliente_edad	0.00163955911872365	0.00429625008401462	0.003852239113985
mrentabilidad	0.00163813227044361	0.00248589474670594	0.00364586916145009
mcuenta_debitos_automaticos	0.0016249552067074	0.00605934665333146	0.00261401939877554
Master_mlimitecompra_avg6	0.00161286267268329	0.00155921993437464	0.00357707917727179
thomebanking_avg6	0.00161065604363922	0.00132896073682761	0.00268280938295384
Master_Fvencimiento	0.00161058930298898	0.00179272767949357	0.00357707917727179
chomebanking_trx	0.00160535287934838	0.00375456920264954	0.00316433927220197
varnueva_08	0.00157902241133642	0.00369691134379394	0.00275159936713215
Visa_cconsumos_tend6	0.00157829951371842	0.000965636251786345	0.00199490954117081
mv_Fvencimiento_lag1	0.00157231805123344	0.00142570926182426	0.00398981908234161
mv_Fvencimiento_avg6	0.00157092345031873	0.00175337855998053	0.0037834491298067
cproductos_delta1	0.0015655122805211	0.00230196290971582	0.00075668982596134
mpasivos_margen_tend6	0.00155071588469306	0.00302665966281869	0.0037834491298067
numero_de_cliente	0.00154893972261072	0.0023995583165163	0.0037834491298067
Visa_mfinanciacion_limite	0.00154481857727651	0.00130430932416728	0.00295796931966706
mautoservicio	0.00153842240198591	0.00228506916194761	0.00151337965192268
Visa_fechaalta	0.00152823850228039	0.00227234155249652	0.00412739905069822
Visa_mpagospesos_tend6	0.0015148384438483	0.0022931372959847	0.00288917933548875
ccomisiones_otras	0.00150891934513337	0.00257422403119788	0.00247643943041893
cprestamos_personales_avg6	0.00149704733168534	0.00217450801098536	0.00123821971520947
cprestamos_personales_delta1	0.00148780116957042	0.00104343965696788	0.000275159936713215
Visa_cconsumos_avg6	0.00148473487467917	0.00173056232881066	0.00343949920891518
mpasivos_margen_lag1	0.00147908669396918	0.00177569413933548	0.00433376900323313
Visa_status_tend6	0.00146524750748091	0.00190726641159589	0.000894269794317947
Visa_Fvencimiento	0.00146232378772032	0.0014459303935703	0.0037146591456284
varnueva_03_tend6	0.00146181075609507	0.00144295980528526	0.00316433927220197
Master_Fvencimiento_avg6	0.00144690860005762	0.0017963598433912	0.00350828919309349
ccaja_ahorro_avg6	0.00143893732876894	0.00380866885753472	0.00103184976267455
chomebanking_trx_tend6	0.00142291431474874	0.00148717402506485	0.00261401939877554
Master_mfinanciacion_limite	0.00142121544040898	0.0021517689907285	0.00268280938295384
tmobile_app_delta1	0.00141794177576	0.000308154443077729	0.00075668982596134
cprestamos_personales_lag1	0.00141359446081004	0.00041169102644829	0.000343949920891518
thomebanking	0.00141274408345211	0.00152950186032746	0.000825479810139644
ccaja_ahorro_tend6	0.00139458109441284	0.00260014251557815	0.000343949920891518
chomebanking_trx_avg6	0.00139072228970696	0.00219662528020582	0.00302675930384536
mv_mpagominimo	0.00138775051094095	0.00459867385185355	0.00467771892412465
internet_avg6	0.00138739826702404	0.000835220517728284	0.00110063974685286
mv_Finiciomora_avg6	0.00137552419102269	0.00180201086947763	0.000481529889248126
varnueva_07	0.0013739060999292	0.00123808918143127	0.00254522941459723
mtransferencias_recibidas_avg6	0.00137166560031677	0.00158367384964694	0.00426497901905483
mactivos_margen	0.00134418252849912	0.00265555231774527	0.00240764944624063
Visa_mfinanciacion_limite_lag1	0.00133271512771293	0.00132613644290408	0.00254522941459723
mcuenta_corriente_lag1	0.00132258668231469	0.00127922715588695	0.00233885946206232
mtransferencias_recibidas	0.00132197002143263	0.00225064366044572	0.00220127949370572
ctrx_quarter_normalizado_tend6	0.00130778192952962	0.00170182930346429	0.00288917933548875
varnueva_06_delta1	0.0012794355028551	0.000975230723661826	0.000825479810139644
ccomisiones_mantenimiento_delta1	0.00127630551073605	0.00324677172090233	0.000412739905069822
mrentabilidad_annual_avg6	0.00125136545229725	0.000734147368856206	0.00199490954117081
Visa_mpagospesos_lag1	0.00124613585180836	0.00258620553940528	0.00433376900323313
mcomisiones_otras_tend6	0.00124609340528635	0.00246721051850217	0.0019261195569925
Visa_fechaalta_lag1	0.00124368225836615	0.0018180268510768	0.00337070922473688
Master_fechaalta	0.00121728109830519	0.00247443502172125	0.00350828919309349
cproductos	0.00121539785273527	0.00272744136698966	0.0019261195569925
mcomisiones_otras_lag1	0.00121285614435295	0.00129088437825968	0.00323312925638027
varnueva_02_delta1	0.00119735254852855	0.00242064664872749	0.00261401939877554
mv_fechaalta_avg6	0.0011966044214159	0.00167074662812283	0.00364586916145009
mv_mfinanciacion_limite_avg6	0.00119454055763886	0.000926899943098727	0.00213248950952741
Visa_msaldopesos_avg6	0.00118760751621348	0.00151538689268142	0.00213248950952741
cliente_antiguedad_lag1	0.00118277694621467	0.00310071386861339	0.00316433927220197
mcaja_ahorro_dolares_avg6	0.00115576002837095	0.00130254647711112	0.00330191924055857
mcomisiones_mantenimiento	0.00114685274627367	0.0035901034559508	0.00199490954117081
mtransferencias_emitidas_avg6	0.0011467615191323	0.00254248059299028	0.0037146591456284
mv_status03_tend6	0.00114538004932875	0.000790991668512543	0.000275159936713215
mcomisiones_otras_delta1	0.00113492173611907	0.00184391851482413	0.00240764944624063
Visa_Fvencimiento_tend6	0.00113251533071467	0.00190305638497031	0.00206369952534911
tcallcenter	0.00113198274779028	0.000610242546631647	0.000206369952534911
mcaja_ahorro_dolares_tend6	0.0011264021646008	0.00202006830452854	0.00220127949370572
ctarjeta_visa_trx_tend6	0.0011260590746162	0.00127084692721198	0.00137579968356607
Master_fechaalta_avg6	0.00112513073748289	0.00211948507612979	0.00309554928802366
varnueva_08_delta1	0.00112413367628435	0.00158224260314353	0.00206369952534911
mcaja_ahorro_lag1	0.00112403060679746	0.00157031717444138	0.0037834491298067
ctrx_quarter	0.00111570576557631	0.00218134808513226	0.00151337965192268
mcuenta_corriente	0.00111384019532876	0.00211763120147091	0.00206369952534911
cliente_antiguedad	0.00111381024587601	0.00137658117699095	0.00282038935131045
mv_status06_avg6	0.0010701048753028	0.000359447684461339	0.000206369952534911
chomebanking_trx_delta1	0.0010628186321286	0.00338036610633734	0.0019261195569925
cpayroll_trx_avg6	0.00106017671929699	0.00285574314752395	0.00220127949370572
mv_Fvencimiento	0.00104861368567318	0.00129248061229301	0.00295796931966706
Visa_mpagominimo_tend6	0.0010452711300833	0.00127604931725645	0.00261401939877554
Master_Fvencimiento_tend6	0.00103750142626107	0.00142753225211793	0.00350828919309349
ctrx_quarter_delta1	0.00103577303860064	0.00174553068023215	0.00199490954117081
mcaja_ahorro_tend6	0.00103260270948511	0.000817022311903303	0.00240764944624063
mvr_mpagominimo_lag1	0.00102270546221891	0.000820351321374033	0.00130700969938777
mv_mpagominimo_tend6	0.00102204810512875	0.000849554926916583	0.00165095962027929
Visa_fechaalta_avg6	0.00102173425483352	0.00159513601287099	0.00268280938295384
Visa_mpagominimo_delta1	0.00101511298803114	0.00126287469725631	0.00206369952534911
cliente_vip	0.00101408502003609	0.00198799814224692	0.000687899841783036
ctransferencias_recibidas_avg6	0.000997990613170844	0.00148814932080823	0.00220127949370572
Visa_fultimo_cierre_tend6	0.00098897418429077	0.00217836855663624	0.0018573295728142
mrentabilidad_annual_tend6	0.00098762175322508	0.000873574835583079	0.00227006947788402
mvr_msaldopesos_tend6	0.000982047386274448	0.00252658977434484	0.00247643943041893
mv_fultimo_cierre	0.000978675483581677	0.00147362147796416	0.00247643943041893
mvr_msaldopesos2_tend6	0.000964716884483293	0.001409134923412	0.00268280938295384
mcomisiones_lag1	0.000961569465484811	0.00109674119483639	0.00275159936713215
Visa_mlimitecompra_avg6	0.000960491086002603	0.00144543217999472	0.00213248950952741
Visa_mpagominimo	0.000959954928422212	0.00272077034410496	0.00302675930384536
Visa_mfinanciacion_limite_avg6	0.00095356183990754	0.00156629814323221	0.00206369952534911
Visa_fultimo_cierre_avg6	0.000948585142555659	0.0011829695297478	0.00213248950952741
ccaja_seguridad	0.000948492056135318	0.00350839074033122	0.000481529889248126
Visa_msaldototal	0.000947311556782957	0.00150779258982632	0.0018573295728142
mpayroll_sobre_edad_delta1	0.000943399676255377	0.00273164001516491	0.0019261195569925
ctarjeta_visa_debitos_automaticos_tend6	0.000938620408930195	0.00239113419953287	0.00178853958863589
Visa_Fvencimiento_avg6	0.000936960107792219	0.000806463922734783	0.00220127949370572
ctransferencias_recibidas_tend6	0.000930971501782974	0.00158835770745451	0.00240764944624063
Master_fultimo_cierre_tend6	0.000919785310531269	0.0016996812145895	0.00220127949370572
mv_fechaalta_tend6	0.000913762177547877	0.00164112283266417	0.00151337965192268
Master_mlimitecompra	0.000912857921035691	0.000847944876193557	0.00213248950952741
Visa_cconsumos	0.000912013504884128	0.00187562294120199	0.00268280938295384
varnueva_08_lag1	0.000909391543492511	0.00125811200304282	0.00350828919309349
Visa_mconsumospesos	0.000905502191844828	0.00163601228296887	0.00350828919309349
Visa_Fvencimiento_lag1	0.000898487959361077	0.00100630527153876	0.0019261195569925
mcomisiones_mantenimiento_lag1	0.000898323116019842	0.00150883615627173	0.00178853958863589
Master_mpagominimo	0.000897420945386145	0.00215691448852128	0.00158216963610098
Master_status_avg6	0.000894027161286271	0.00025067132470948	0.000481529889248126
Visa_mpagospesos_avg6	0.000890340563363177	0.000562681436959363	0.0018573295728142
mvr_msaldopesos2_avg6	0.000880951138213852	0.00106266679980212	0.00282038935131045
varnueva_02_avg6	0.000877863340337816	0.000916005889645194	0.00213248950952741
tmobile_app	0.000868632381897403	0.000595916264907876	0.00123821971520947
Master_mfinanciacion_limite_avg6	0.000858140968495468	0.00110697042169152	0.00220127949370572
cproductos_lag1	0.000856458585178712	0.00133862754313739	0.00137579968356607
mcuenta_corriente_delta1	0.000845885590030345	0.00250546649403618	0.00171974960445759
mtarjeta_visa_debitos_automaticos_avg6	0.000840292091035468	0.000618634966503415	0.00165095962027929
ccomisiones_otras_tend6	0.000833017140963777	0.00124965943993354	0.00240764944624063
varnueva_02_lag1	0.000821949068016851	0.0009732744429499	0.00233885946206232
ctarjeta_debito_trx_avg6	0.000817187171999375	0.00281287564861668	0.00323312925638027
cmobile_app_trx_tend6	0.000815358584122103	0.00131125424260658	0.0019261195569925
cproductos_avg6	0.000806990736520294	0.00306949546461431	0.0018573295728142
mvr_Visa_mlimitecompra_avg6	0.000802617820393602	0.000532462711097247	0.00165095962027929
tpaquete7_tend6	0.000799585570849948	0.00391835793155309	0.000343949920891518
mv_status07	0.000797923572863621	0.000659676224131216	0.000275159936713215
Visa_Finiciomora_avg6	0.000787965704559887	0.00166288330619184	0.000412739905069822
mcaja_ahorro_dolares	0.000783962702537739	0.00419410167158546	0.00158216963610098
mrentabilidad_delta1	0.00078146217352813	0.00107544317404037	0.00213248950952741
mcomisiones_avg6	0.000774669201411604	0.00148259582429614	0.00165095962027929
Visa_mlimitecompra	0.000773830476716781	0.000677099069840212	0.0018573295728142
cliente_antiguedad_avg6	0.000772414739196312	0.00110194521037377	0.00268280938295384
Master_fechaalta_tend6	0.000771607057356713	0.000728871831630983	0.00130700969938777
Master_msaldototal_lag1	0.000764801548464988	0.0015394295582486	0.000894269794317947
cpagomiscuentas_avg6	0.000764312251246728	0.000981253174877186	0.00206369952534911
ccomisiones_otras_lag1	0.000762399645184647	0.000379759843810093	0.00103184976267455
Visa_mconsumosdolares_avg6	0.000760450696191376	0.00110243773472417	0.00178853958863589
ctarjeta_visa_debitos_automaticos_avg6	0.000756458302171533	0.000739050668206039	0.0018573295728142
mvr_Visa_mlimitecompra_lag1	0.000752044795161716	0.000667779306265782	0.00165095962027929
Visa_mconsumospesos_tend6	0.00074932896787423	0.00061584155694509	0.00199490954117081
Visa_mpagospesos	0.000745968739818612	0.00133171025807748	0.00268280938295384
varnueva_04_avg6	0.000738854576700134	0.00149889139067509	0.00233885946206232
Visa_mconsumospesos_avg6	0.000738734652872366	0.0011351434647319	0.00233885946206232
internet_delta1	0.000737071355156896	0.000533594054159566	0.00144458966774438
ccajas_otras	0.000734225644002317	0.0021395704792182	0.000206369952534911
mvr_msaldopesos_lag1	0.000732068197590428	0.0027220252246281	0.00213248950952741
Master_mpagospesos_tend6	0.000725730543456864	0.00316401218785153	0.00137579968356607
mpagomiscuentas	0.000721849316443076	0.00302336397595253	0.00123821971520947
mvr_mpagospesos_delta1	0.000716277378622685	0.00112646414536229	0.00199490954117081
ccaja_ahorro	0.000711295049027165	0.00220721374099309	0.000619109857604733
Master_mlimitecompra_lag1	0.000709914464315644	0.000578448718143975	0.00178853958863589
ccallcenter_trx_delta1	0.000709889309906315	0.000925090769494761	0.000481529889248126
Visa_delinquency	0.0007051164721099	0.00119297525132841	0.000343949920891518
mpayroll_tend6	0.000702322370105456	0.00288910151293329	0.00233885946206232
mrentabilidad_avg6	0.000702243696066647	0.00175167179242962	0.00199490954117081
mvr_mpagospesos_avg6	0.000696923415315956	0.00179451409619686	0.0018573295728142
Visa_mpagominimo_avg6	0.000696657863012512	0.000652039658460566	0.000687899841783036
Visa_mconsumototal_lag1	0.00069555101257392	0.00108392905975422	0.00240764944624063
ctarjeta_debito_avg6	0.000694255446747714	0.00109211585477342	0.00171974960445759
mcuenta_debitos_automaticos_tend6	0.000691435488396606	0.00281785940986534	0.00116942973103116
mvr_mpagominimo_tend6	0.000691073873864364	0.00342402196930385	0.00165095962027929
varnueva_04_lag1	0.000689473140669393	0.00117438611445962	0.00220127949370572
ccallcenter_trx_tend6	0.000684499988974617	0.00210869667971512	0.00123821971520947
mv_status01	0.000681887904552707	0.00209840162039731	0.000275159936713215
cplazo_fijo	0.00068090332210586	0.00371127176086873	0.000412739905069822
mv_mlimitecompra_lag1	0.000680435376578283	0.00067388221937997	0.0018573295728142
ctarjeta_visa_trx_lag1	0.000679036462705241	0.00155449625199088	0.00158216963610098
mv_status05_avg6	0.000677157157036901	0.001127795424052	0.00116942973103116
mpayroll_sobre_edad_avg6	0.000673874072904824	0.00166926905507161	0.00165095962027929
mv_mlimitecompra_avg6	0.000670915020214251	0.000417737047310781	0.00130700969938777
tmobile_app_avg6	0.000664445960323787	0.000404156866830695	0.00171974960445759
mv_status07_delta1	0.000663732458779283	0.000437800506244974	0.000206369952534911
mv_mfinanciacion_limite_lag1	0.000662358738254993	0.000574189926731224	0.00165095962027929
ccallcenter_trx	0.000658662520765899	0.00270083123537805	0.000550319873426429
mtransferencias_emitidas_lag1	0.00065672271396243	0.00110406891685497	0.00233885946206232
Master_mlimitecompra_delta1	0.000655341110030319	0.000167802070887552	0.000412739905069822
varnueva_05_avg6	0.000646604484490863	0.000473128156309485	0.00130700969938777
ccaja_ahorro_delta1	0.000646058726583857	0.00303712946262385	0.000206369952534911
mv_cconsumos_avg6	0.000638838780280501	0.000768071405796706	0.00116942973103116
ccajas_consultas_avg6	0.000638698565308309	0.00233349340835278	0.00137579968356607
mv_Fvencimiento_tend6	0.000637767167314062	0.001104740245425	0.00213248950952741
mv_fultimo_cierre_tend6	0.000629185080056457	0.000849339549106587	0.0018573295728142
mvr_Visa_mlimitecompra	0.000623583030506326	0.00108065450429582	0.00158216963610098
mv_mpagospesos	0.000623329649887431	0.00144757457964434	0.00213248950952741
mv_msaldopesos_lag1	0.000615020617658354	0.000542245740149782	0.00130700969938777
mv_status05_delta1	0.000613483341698856	0.0021296232753822	0.000619109857604733
ctransferencias_emitidas_avg6	0.000610186992077225	0.00165870660217083	0.00171974960445759
Master_mpagominimo_avg6	0.00060130408406609	0.00067998838347997	0.00110063974685286
cplazo_fijo_tend6	0.000594339871427011	0.00161388851177679	0.000343949920891518
mv_status06_tend6	0.000593895061865729	0.00269521190640328	0.000412739905069822
ccajas_extracciones_avg6	0.000592523619934279	0.00332271637494627	0.00144458966774438
ctrx_quarter_avg6	0.000591521965379698	0.000974767458183722	0.00233885946206232
Visa_msaldopesos	0.000591428225568262	0.00157197842819093	0.00323312925638027
Visa_mconsumospesos_lag1	0.000589161364739645	0.000486410058841388	0.00171974960445759
mcuenta_debitos_automaticos_avg6	0.000588629270637146	0.000822140989063132	0.0019261195569925
ccallcenter_trx_avg6	0.000587326608795782	0.00189139347337241	0.00165095962027929
cextraccion_autoservicio_avg6	0.000583901473716881	0.00057479217185276	0.00199490954117081
mtarjeta_visa_debitos_automaticos	0.000582981331220802	0.000427086882503966	0.0018573295728142
mv_status02	0.000579753312346052	0.000483101368031978	0.000206369952534911
matm_avg6	0.000578430173993974	0.00125870449520692	0.00158216963610098
mpayroll_avg6	0.000576625296355187	0.00291661298036108	0.00261401939877554
mpagomiscuentas_avg6	0.00057481585863851	0.0012105256982305	0.00123821971520947
mcomisiones_delta1	0.000571609942292852	0.000986246689083281	0.0019261195569925
Visa_mconsumototal_avg6	0.000569842666862448	0.000468751516661076	0.00151337965192268
mvr_mpagospesos_tend6	0.000568950564613142	0.00063838470530682	0.00165095962027929
Visa_fultimo_cierre_delta1	0.000567534948864583	0.000100378250654922	0.000619109857604733
Visa_msaldototal_tend6	0.000567289506570204	0.000711332763179235	0.0019261195569925
mv_mconsumospesos_lag1	0.0005671929282299	0.000450567127525792	0.00158216963610098
mtarjeta_visa_debitos_automaticos_lag1	0.00056719247294186	0.000950563056072437	0.00206369952534911
mv_cconsumos_tend6	0.000562601074205923	0.00095421635137784	0.00144458966774438
Master_mfinanciacion_limite_lag1	0.000562302135913329	0.000705484239704778	0.00130700969938777
mvr_msaldototal_lag1	0.000561194205795496	0.000507846246534385	0.00137579968356607
cmobile_app_trx_avg6	0.000560778003363871	0.000808395008306671	0.00144458966774438
mpasivos_margen_delta1	0.000555850139042545	0.000882259031431408	0.00165095962027929
Visa_mconsumototal	0.000554581982056349	0.000987526764746465	0.00158216963610098
mv_Finiciomora	0.00054685822298753	0.00259659894104388	0.000275159936713215
mactivos_margen_delta1	0.000544238699383597	0.00253476762915307	0.00158216963610098
ctarjeta_master_trx_tend6	0.000542079993994815	0.00276297789289255	0.00110063974685286
ctarjeta_visa_trx_avg6	0.000540918907974293	0.000842331236443963	0.00247643943041893
mv_mfinanciacion_limite_tend6	0.000539549957613185	0.00384722636200272	0.000894269794317947
tpaquete9	0.000539452041637741	0.00187787343612984	0.000343949920891518
mcaja_ahorro_delta1	0.000537176494714417	0.00104606320251756	0.00110063974685286
ccajas_trx_avg6	0.000536626448344052	0.00152293080525645	0.00103184976267455
Master_msaldototal_avg6	0.000536226369716729	0.00128317954188699	0.00178853958863589
varnueva_01_avg6	0.000535687318592873	0.00206337549926679	0.00240764944624063
mv_mpagospesos_avg6	0.000534964586039415	0.000665355696343488	0.00116942973103116
mv_cconsumos_delta1	0.000533222895203639	0.00249275757775351	0.00144458966774438
mv_fultimo_cierre_lag1	0.000531833715636634	0.00116932351680504	0.00123821971520947
mv_mpagominimo_delta1	0.000530721133502878	0.000688087401882271	0.00130700969938777
mextraccion_autoservicio_avg6	0.000521445226899308	0.000791113580480465	0.00158216963610098
mcomisiones_mantenimiento_delta1	0.000521288953651307	0.00114942179441496	0.000206369952534911
mtransferencias_emitidas	0.000520930563827815	0.00154107293157619	0.00199490954117081
mpagomiscuentas_lag1	0.000518800672567883	0.00136499385081317	0.00158216963610098
mvr_mconsumosdolares_avg6	0.000512641024403524	0.000696145782961933	0.00130700969938777
Visa_mconsumosdolares_lag1	0.000512336149918804	0.000650708379770855	0.00165095962027929
mforex_sell_avg6	0.000508819885849653	0.000597449917464338	0.00075668982596134
mpayroll_sobre_edad_tend6	0.000507078716360105	0.00149107683353127	0.00171974960445759
mv_mpagospesos_tend6	0.000506904720895338	0.000773774447656109	0.00123821971520947
mv_msaldopesos_tend6	0.000505928753721022	0.000986499453230107	0.00130700969938777
Master_fultimo_cierre	0.00050448927012593	0.00039743138993365	0.00110063974685286
Visa_mpagado_avg6	0.000501245293401966	0.00186874385522536	0.00103184976267455
Visa_msaldototal_lag1	0.000499838854044178	0.000651436600592577	0.00130700969938777
mactivos_margen_tend6	0.000498692018200592	0.000459037571057031	0.00103184976267455
tmobile_app_lag1	0.00049150754341263	0.000416920237125702	0.00103184976267455
Visa_mconsumosdolares_tend6	0.00048974227673556	0.000508839422699725	0.00123821971520947
mcaja_ahorro_dolares_lag1	0.000483123244770917	0.00188376422241984	0.00116942973103116
mv_msaldototal_avg6	0.000482644967207814	0.00116911382822021	0.00123821971520947
mprestamos_hipotecarios_avg6	0.000480573105270776	0.00542184133968658	0.000412739905069822
