Feature	Gain	Cover	Frequency
Visa_fechaalta_tend6	0.00119301609717465	0.00458271624147438	0.00238663484486874
mcuenta_corriente_delta1	0.00118985546808546	0.0046451147260282	0.00462410501193317
varnueva_07_tend6	0.00118103967248136	0.00119371119703788	0.00402744630071599
mactivos_margen_lag1	0.00117985148243568	0.00110603240774722	0.00268496420047733
ctarjeta_visa_trx	0.00117950729872794	0.00189739408039985	0.0035799522673031
ctrx_quarter_normalizado_delta1	0.00116191031345198	0.00379342688810248	0.00208830548926014
mtransferencias_recibidas_avg6	0.00115361185890237	0.00153884745837803	0.00313245823389022
chomebanking_trx_tend6	0.00115255488832958	0.00117844304745993	0.00328162291169451
mtransferencias_recibidas_lag1	0.00114596495645393	0.00319085305959386	0.00313245823389022
ctarjeta_visa_debitos_automaticos_tend6	0.00114470134618542	0.00147884198285489	0.00208830548926014
cliente_antiguedad_lag1	0.00112745920211762	0.00161116631447265	0.00298329355608592
mrentabilidad	0.00110992773681755	0.00099608447988913	0.00328162291169451
Master_Fvencimiento_tend6	0.0011037475958512	0.000952619960503231	0.00208830548926014
mv_fechaalta	0.0010830228690592	0.00117333412799516	0.00268496420047733
varnueva_02_delta1	0.00107860742784997	0.00297130111598883	0.0035799522673031
Visa_mconsumospesos_tend6	0.00107839734939216	0.00164579970164087	0.0035799522673031
mpasivos_margen_tend6	0.00107677667461183	0.000887337479853275	0.00328162291169451
Master_mfinanciacion_limite	0.00107422543936038	0.0016462851595727	0.00313245823389022
Visa_mfinanciacion_limite	0.00107185624539063	0.001569082972665	0.00298329355608592
Visa_Fvencimiento_avg6	0.00106614781264442	0.00154873686677055	0.00387828162291169
cproductos_avg6	0.00106505017944711	0.00412819712973208	0.00522076372315036
ctrx_quarter_tend6	0.00105701633787323	0.00141493072734267	0.0037291169451074
ccaja_seguridad	0.00105081415223415	0.0031949457242993	0.000596658711217184
mcaja_ahorro_lag1	0.00104554099705548	0.00316054898405001	0.00298329355608592
ccaja_ahorro_tend6	0.00104501479892169	0.00413598657317577	0.00074582338902148
ctrx_quarter_avg6	0.001038046143469	0.00238924369069015	0.0035799522673031
mrentabilidad_annual	0.0010355819719464	0.00173919561509449	0.00283412887828162
cliente_antiguedad	0.00103302153988023	0.00137334279590735	0.00328162291169451
mrentabilidad_annual_lag1	0.00101862454975653	0.00146585625963523	0.0035799522673031
ctarjeta_debito_avg6	0.00101213172930254	0.00187113622483903	0.00253579952267303
ctrx_quarter_normalizado_tend6	0.00100015293930929	0.00155983052046549	0.00238663484486874
mcaja_ahorro_dolares_tend6	0.00099245665127237	0.00301224766792423	0.00253579952267303
ccomisiones_mantenimiento_avg6	0.000988734389707527	0.00441635677494606	0.00268496420047733
Visa_delinquency_tend6	0.000987954728453063	0.00109979443919727	0.00074582338902148
mv_mpagospesos_tend6	0.00098446110455803	0.0012337177962579	0.00223747016706444
mcomisiones_otras_tend6	0.00098075007501634	0.000749638830356989	0.00283412887828162
Master_Fvencimiento_avg6	0.00098016732381032	0.00146056487876101	0.00313245823389022
mvr_mpagominimo_tend6	0.000969333942789313	0.00129934087153884	0.00178997613365155
mcaja_ahorro_dolares	0.000968870724517591	0.00213974706522655	0.00253579952267303
Visa_mpagospesos_avg6	0.000950322467094344	0.00149954969408808	0.00253579952267303
mrentabilidad_annual_avg6	0.000948654709882475	0.000974989729302553	0.00298329355608592
ccomisiones_otras	0.000945592566685843	0.00262091770684341	0.00208830548926014
cprestamos_personales	0.00094335349346566	0.0021114909807755	0.000447494033412888
ccajas_extracciones_avg6	0.000932107813296791	0.00273157446963157	0.00238663484486874
mcomisiones_otras	0.000931139509067222	0.000993696999992065	0.00253579952267303
ccaja_ahorro_delta1	0.0009278465889318	0.00477625029391769	0.000596658711217184
Visa_mpagado_avg6	0.000911726897526593	0.00155274548864497	0.00253579952267303
mv_cconsumos_tend6	0.000899233749472301	0.00121844854085323	0.00178997613365155
ccaja_ahorro_avg6	0.000898007607079169	0.00180079679858032	0.00134248210023866
varnueva_03_tend6	0.000888096589745371	0.00133295800394773	0.00328162291169451
mvr_msaldototal_avg6	0.000872605777264263	0.000460520433373316	0.00149164677804296
Visa_mconsumospesos_avg6	0.00087008424757763	0.00142903112390009	0.00253579952267303
mpasivos_margen_avg6	0.000864819630448265	0.000711396024761707	0.00268496420047733
Visa_fultimo_cierre_avg6	0.000864012588805242	0.00148280194835345	0.00223747016706444
mcomisiones_lag1	0.000863993634440937	0.000451740169184942	0.00193914081145585
chomebanking_trx_avg6	0.000862695447818025	0.000832181054514772	0.00253579952267303
Visa_Fvencimiento_lag1	0.000858205847770038	0.00090566766362991	0.00253579952267303
mcuenta_corriente_lag1	0.000857704412508949	0.00246517749434544	0.00238663484486874
cplazo_fijo	0.000847366251654285	0.00218462704281914	0.000447494033412888
mvr_mpagominimo	0.000845954226383348	0.0055093559089245	0.00328162291169451
ccajas_trx_avg6	0.000841332605641342	0.00382897368814471	0.0037291169451074
varnueva_03_avg6	0.000834526019651235	0.00170356366639451	0.00283412887828162
mv_Fvencimiento_tend6	0.000833558901823846	0.000703010540713793	0.00149164677804296
mv_fechaalta_lag1	0.000825819251907566	0.000648842724466525	0.00223747016706444
Visa_cconsumos_avg6	0.00082281408483658	0.000868966380487852	0.00208830548926014
mpayroll_sobre_edad_avg6	0.000822751026424096	0.00230411272617153	0.00238663484486874
chomebanking_trx_lag1	0.000820964932992766	0.00106097439205207	0.00268496420047733
mcaja_ahorro_avg6	0.000819405538789277	0.00207583359806088	0.00223747016706444
mv_Finiciomora_lag1	0.000807014658796626	0.00381166749991448	0.00119331742243437
mtarjeta_visa_consumo	0.000806779992027038	0.00322648390246711	0.00551909307875895
cmobile_app_trx_avg6	0.000803894996407485	0.000877576347360734	0.00268496420047733
Visa_msaldototal	0.000803518005390532	0.000842866658148557	0.00238663484486874
Visa_fechaalta_lag1	0.000802805247321193	0.0019054953669797	0.00238663484486874
ccomisiones_otras_tend6	0.000798951084315276	0.00199707772460599	0.00283412887828162
cpagomiscuentas_avg6	0.000794763461567399	0.00128847612397577	0.00178997613365155
Visa_mpagospesos_lag1	0.000793833064328793	0.000624312170248553	0.00238663484486874
Visa_fechaalta	0.000792198812633493	0.000842861129014937	0.00223747016706444
internet_avg6	0.00079002539588367	0.00117958204898563	0.00193914081145585
mpagomiscuentas	0.000787134439413764	0.00206889895867482	0.00149164677804296
mv_mpagominimo_lag1	0.000784672762307523	0.00318387308131212	0.00223747016706444
varnueva_07_avg6	0.000777115965596084	0.000722405635625618	0.00253579952267303
mcomisiones_otras_lag1	0.000771212292534181	0.000390173266327547	0.00164081145584726
mcomisiones_delta1	0.000766231914231819	0.00169342765864254	0.00238663484486874
mv_fultimo_cierre	0.000765280238674758	0.00146088778016441	0.00283412887828162
Visa_msaldopesos_avg6	0.00076141698635627	0.000293278517119273	0.00119331742243437
mvr_msaldopesos2_lag1	0.000760664972023167	0.00133942819610972	0.0035799522673031
Visa_mlimitecompra_avg6	0.000759083595080437	0.0016542227837974	0.00238663484486874
internet_delta1	0.000758327544173551	0.000494694902451088	0.00119331742243437
ctrx_quarter_lag1	0.000756418377128077	0.00160504224607527	0.00268496420047733
ccomisiones_mantenimiento	0.000755453062086264	0.0019868532507161	0.000596658711217184
mrentabilidad_lag1	0.000754638762215418	0.00103940745345436	0.0035799522673031
mvr_mpagospesos_avg6	0.00075321460941025	0.000767767753669861	0.00104415274463007
mpayroll_tend6	0.00075212617280379	0.00245072544488979	0.00223747016706444
Visa_mfinanciacion_limite_lag1	0.00074485766921874	0.000872679746626965	0.00178997613365155
mcaja_ahorro_delta1	0.000744488279937458	0.0031685231005566	0.00208830548926014
varnueva_04_tend6	0.000743944722895368	0.000735759599144359	0.00164081145584726
varnueva_07_lag1	0.000739699322724671	0.000544182860002487	0.00208830548926014
Visa_Fvencimiento_tend6	0.000739481163779977	0.00119232227867256	0.00164081145584726
ccallcenter_trx_tend6	0.000736088675688048	0.00417516048487264	0.00298329355608592
mvr_msaldototal_tend6	0.000724054190168675	0.00463355109597558	0.00149164677804296
Master_mfinanciacion_limite_lag1	0.000722505162573435	0.00144586733577263	0.00119331742243437
mv_status07_delta1	0.000717556978551075	0.00331671604566342	0.000894988066825776
ctarjeta_visa_trx_lag1	0.000711997227233239	0.00139476265955078	0.00283412887828162
mvr_mconsumospesos	0.000711211135207018	0.000487137682619432	0.00149164677804296
mcaja_ahorro_tend6	0.000708830078006688	0.0010003817225385	0.00268496420047733
ctarjeta_visa_debitos_automaticos_avg6	0.000702939434833063	0.00270864183502974	0.00208830548926014
mvr_msaldopesos_lag1	0.00069939601889864	0.00125154261722168	0.00164081145584726
mvr_msaldopesos2_avg6	0.00069910496235455	0.000717807608107324	0.00328162291169451
mvr_msaldopesos2_tend6	0.000692888781515648	0.00140374418420292	0.00178997613365155
mrentabilidad_avg6	0.000688017212188771	0.00233063045101249	0.00164081145584726
Visa_mpagominimo_lag1	0.000685095982617845	0.000924275409914264	0.00253579952267303
Master_fechaalta_avg6	0.000683485652977839	0.000976189551298068	0.00238663484486874
mcomisiones_tend6	0.000682201895147689	0.00126949129077854	0.00178997613365155
tcallcenter	0.000676509508549478	0.000644474708906818	0.000298329355608592
mtransferencias_recibidas_tend6	0.000676260222781396	0.00215836476395142	0.00298329355608592
mpagomiscuentas_tend6	0.000672006043172835	0.00437438512163753	0.00208830548926014
mv_Fvencimiento_lag1	0.000671491949217814	0.000849762593599275	0.00253579952267303
chomebanking_trx	0.000669663056361761	0.00230697902904008	0.00283412887828162
varnueva_08_delta1	0.000660668029098075	0.000653296994510703	0.00149164677804296
mv_fultimo_cierre_tend6	0.000654378499792117	0.00114861890071429	0.00164081145584726
Visa_cconsumos_lag1	0.00065354434417462	0.00119768222080368	0.00193914081145585
mactivos_margen_delta1	0.000652681122996027	0.00237955664858811	0.00193914081145585
Master_mpagominimo_avg6	0.000645421600284476	0.0017677270503998	0.00134248210023866
mcomisiones	0.000640816462629515	0.00166683805506453	0.00193914081145585
mpayroll_avg6	0.000633346082826316	0.0014138945677023	0.00134248210023866
internet	0.000630927641057882	0.000606284982994287	0.00119331742243437
mv_Fvencimiento_avg6	0.000628615162302706	0.000815239789103451	0.00268496420047733
ctarjeta_visa_trx_tend6	0.000628270510876711	0.000673296976640543	0.00134248210023866
mpasivos_margen_lag1	0.000627625300356587	0.000459625819553619	0.00223747016706444
varnueva_02_lag1	0.000627187331488278	0.000704516676711849	0.00238663484486874
mpasivos_margen_delta1	0.000610915666099028	0.000793433991933357	0.00208830548926014
mv_mpagominimo_delta1	0.000604089201565563	0.0020289985188203	0.00134248210023866
ccajas_otras_delta1	0.000603334284452365	0.00331944301436475	0.000447494033412888
Visa_msaldopesos_tend6	0.000596035141355716	0.0005796091249318	0.00193914081145585
Visa_mfinanciacion_limite_avg6	0.000595738109468775	0.000783780124633041	0.00149164677804296
tmobile_app_avg6	0.00059220721053277	0.000437063636904325	0.00178997613365155
mv_mfinanciacion_limite_avg6	0.000591782973744605	0.00106837679614237	0.00164081145584726
ctarjeta_debito_trx_avg6	0.000591275676875297	0.00173777794523435	0.00178997613365155
mv_mfinanciacion_limite_tend6	0.000588311827055228	0.00097908239400799	0.00074582338902148
mcaja_ahorro_dolares_avg6	0.000577737648086289	0.000640180783737617	0.00164081145584726
mv_msaldopesos_tend6	0.000572989000645284	0.000563885374743578	0.00134248210023866
cliente_vip_delta1	0.000569997834291727	0.000297496140244519	0.000447494033412888
varnueva_08_lag1	0.000568963441862172	0.00111323355137376	0.00193914081145585
Visa_mconsumospesos	0.000567210128599937	0.00108465456551931	0.00253579952267303
Master_mpagominimo	0.000566420302999396	0.00122022228691849	0.00134248210023866
Visa_mpagospesos_tend6	0.000562725844819641	0.000537211728334539	0.00238663484486874
Visa_msaldototal_tend6	0.00055893689163013	0.00143005843692667	0.00164081145584726
mpayroll_sobre_edad_tend6	0.000557714162251534	0.00119771650143212	0.00178997613365155
Visa_mpagominimo_tend6	0.000554750269540159	0.000492112797050603	0.00178997613365155
mrentabilidad_delta1	0.000553531249020837	0.00233895953789748	0.00223747016706444
Visa_mpagominimo_avg6	0.000547689259448653	0.00142517510611358	0.00149164677804296
Visa_cconsumos_delta1	0.000547240876955887	0.00134936404922465	0.00119331742243437
mv_mpagospesos	0.000544921653799336	0.00145222473360878	0.000894988066825776
cprestamos_personales_avg6	0.000544735989015443	0.000798827108866191	0.000894988066825776
varnueva_02_avg6	0.000542264583584957	0.000648982058633746	0.00178997613365155
mtarjeta_visa_debitos_automaticos_avg6	0.000537579312701906	0.000405354055594297	0.00104415274463007
mv_mconsumospesos_avg6	0.000536697157980384	0.000432106215700738	0.00164081145584726
Master_msaldopesos_tend6	0.000534217629877016	0.00162827345389257	0.00104415274463007
Visa_mlimitecompra	0.000530504986520017	0.00121501163139511	0.00164081145584726
varnueva_04_lag1	0.000528511859667309	0.000534945889377111	0.00223747016706444
Master_mpagospesos_avg6	0.000528073383549292	0.00140516295988978	0.00178997613365155
Visa_mpagominimo	0.000522798013902289	0.000811236696362655	0.00119331742243437
cforex_avg6	0.000519189761668278	0.000522497597945307	0.00119331742243437
mvr_Visa_mlimitecompra_avg6	0.000514821554049632	0.000400178786526087	0.00119331742243437
mpagomiscuentas_avg6	0.000513136500951762	0.00185447805106904	0.00178997613365155
mvr_mpagospesos_tend6	0.000510336499669307	0.000826728222938843	0.00193914081145585
mcomisiones_mantenimiento_lag1	0.00051032679274871	0.00378201807379122	0.00164081145584726
Master_fultimo_cierre	0.00050923230218719	0.00133627658994638	0.00178997613365155
mautoservicio_tend6	0.000508554245293821	0.00320358001936011	0.00208830548926014
mvr_Master_mlimitecompra_avg6	0.000506962010216005	0.00103806387398473	0.00119331742243437
mcuenta_debitos_automaticos_tend6	0.000505833723486163	0.00233674346114263	0.00119331742243437
varnueva_06_delta1	0.000502114632128412	0.000565593877032121	0.000596658711217184
Visa_mpagospesos_delta1	0.000501153105218995	0.000382037699119251	0.00178997613365155
tcallcenter_avg6	0.000499453823993781	0.00116716250904865	0.00074582338902148
mv_mlimitecompra_avg6	0.000498643158520521	0.000415089754072187	0.00104415274463007
Visa_fultimo_cierre_lag1	0.00049468478031666	0.000449246529922375	0.00149164677804296
Master_fultimo_cierre_lag1	0.000488879118846532	0.000951854728410239	0.00238663484486874
ccaja_seguridad_avg6	0.000487673981445518	0.00139013366888422	0.000447494033412888
mprestamos_personales_delta1	0.000485191215576812	0.00400111994591959	0.00119331742243437
mtransferencias_emitidas	0.000484644378772843	0.00219684532229236	0.00134248210023866
Visa_msaldototal_delta1	0.000481335826551549	0.00154751935154746	0.00178997613365155
ctarjeta_debito_trx_lag1	0.000474570863263459	0.00124460466035545	0.00193914081145585
Master_mlimitecompra_avg6	0.00047444237826972	0.000372265508359471	0.00149164677804296
Visa_mlimitecompra_lag1	0.000470993998530905	0.000240322686961483	0.00104415274463007
Master_mpagospesos_tend6	0.000465251571903047	0.00275259402400092	0.00119331742243437
mv_msaldototal_lag1	0.000456496693142647	0.00109124750444766	0.00134248210023866
ccomisiones_otras_lag1	0.000452795180741358	0.00243628445370138	0.00149164677804296
ccaja_ahorro_lag1	0.000451308883550006	0.000806587800815058	0.000596658711217184
Master_mlimitecompra	0.000449388272710975	0.000363001997892719	0.00149164677804296
cpayroll_trx_avg6	0.000448452953914266	0.00223775980525277	0.00104415274463007
ccallcenter_trx_avg6	0.000436067937527617	0.00246154817103735	0.00223747016706444
Visa_msaldopesos_delta1	0.000432948260528494	0.00131484677386244	0.00104415274463007
mv_cconsumos_avg6	0.000430776477115216	0.00097289197600717	0.00178997613365155
mpayroll_delta1	0.00043071488449759	0.00387545379700689	0.00149164677804296
Visa_mpagospesos	0.000430486393450184	0.000655678945274148	0.00149164677804296
cprestamos_personales_tend6	0.00042288424861306	0.00065473678090532	0.000298329355608592
cproductos_delta1	0.000422692468373533	0.00561068059998903	0.000894988066825776
mpayroll_sobre_edad_delta1	0.000420862911680189	0.00189627056044829	0.000894988066825776
ccajas_consultas_tend6	0.000419091029794004	0.00303900425133757	0.00149164677804296
cmobile_app_trx_tend6	0.000418961165330164	0.00154559963635463	0.00164081145584726
ccajas_consultas_avg6	0.000416614430115488	0.00192400801216579	0.00134248210023866
mv_mpagominimo_tend6	0.00041571274060264	0.000987302004047308	0.00208830548926014
mvr_msaldopesos2	0.000414723883108546	0.00144428932103752	0.00178997613365155
mtarjeta_visa_debitos_automaticos_delta1	0.000412931730928331	0.00135697213708561	0.00164081145584726
Master_msaldopesos	0.00041256608996169	0.00291025284586498	0.00104415274463007
varnueva_01_tend6	0.000411440791867912	0.00100416917906812	0.00119331742243437
mprestamos_hipotecarios_avg6	0.000410012423826484	0.00624261081053905	0.000596658711217184
thomebanking_tend6	0.000407482550558393	0.000907579638035666	0.000894988066825776
mvr_msaldodolares2_avg6	0.000406665568695728	0.0010861529607303	0.00208830548926014
ccajas_trx_tend6	0.000406253701984323	0.000864198055654065	0.00074582338902148
mvr_Visa_mlimitecompra_lag1	0.000404502138709469	0.000213671157086924	0.00104415274463007
ctarjeta_visa_trx_avg6	0.000400941960646821	0.00261186430345421	0.00178997613365155
mplazo_fijo_dolares_delta1	0.000397772393860659	0.00422966889575089	0.00104415274463007
mv_mpagospesos_delta1	0.000396944895129457	0.000620735926623213	0.00104415274463007
mvr_mconsumosdolares_avg6	0.000395384531534476	0.000580494892137706	0.00164081145584726
mvr_msaldopesos_tend6	0.000395271229235489	0.00193173995261984	0.00149164677804296
ctarjeta_debito_tend6	0.000393111968380834	0.00625715464361279	0.00074582338902148
mprestamos_prendarios	0.000391174445455755	0.00496624901832444	0.000596658711217184
mtarjeta_visa_debitos_automaticos_lag1	0.000388606177414585	0.00191648175548241	0.00164081145584726
mextraccion_autoservicio_tend6	0.000386122241524635	0.000292397173220263	0.000894988066825776
Visa_fultimo_cierre	0.000385659481130044	0.000430373385224267	0.00178997613365155
Visa_fechaalta_avg6	0.000385035984501628	0.00142641363204444	0.00149164677804296
Visa_msaldototal_avg6	0.000380558977854945	0.000414722619599827	0.00134248210023866
Visa_mconsumospesos_lag1	0.000378366197610861	0.000523650975218414	0.00134248210023866
Master_mpagominimo_lag1	0.000376074240565401	0.00121058832449921	0.00149164677804296
ccuenta_debitos_automaticos_tend6	0.000371696023299834	0.00210876290624745	0.00074582338902148
Visa_fultimo_cierre_tend6	0.000366722174528547	0.000379054178617963	0.00104415274463007
mcaja_ahorro_dolares_lag1	0.0003662086004079	0.000584075559069942	0.00134248210023866
ccomisiones_otras_delta1	0.000365633040451405	0.000884373864233018	0.00104415274463007
mvr_mpagado_avg6	0.00036561144001985	0.00067351040119827	0.00119331742243437
Master_mlimitecompra_lag1	0.000362549747552406	0.00142632958921342	0.000894988066825776
mvr_msaldototal	0.000362340310577076	0.000240847954655372	0.00119331742243437
Master_status_avg6	0.000361619553691364	0.0023408560307291	0.000894988066825776
mvr_mpagospesos	0.00035739964838002	0.000770320001748799	0.00119331742243437
ccajas_consultas	0.000357101627385916	0.00273008823851455	0.000596658711217184
mcuenta_debitos_automaticos_avg6	0.000355742242234683	0.000463330339078941	0.00119331742243437
Master_mfinanciacion_limite_avg6	0.000355200041692912	0.000678607156569078	0.00164081145584726
ctarjeta_visa_descuentos_avg6	0.000354956681438669	0.0047962259478596	0.00074582338902148
mplazo_fijo_dolares_avg6	0.000353209181268633	0.000703552395808542	0.000298329355608592
mvr_mconsumototal_avg6	0.000352582291768776	0.00108537556454334	0.000894988066825776
mvr_msaldototal_lag1	0.000350794117417811	0.000345732301944377	0.00149164677804296
Visa_mconsumosdolares_lag1	0.000347628502307478	0.000456979576203143	0.00134248210023866
Master_mlimitecompra_tend6	0.000347546510374105	0.00366189211676564	0.00119331742243437
Master_mpagospesos_lag1	0.00034559434303954	0.000667266903514699	0.000894988066825776
cmobile_app_trx_lag1	0.00034533370838816	0.000699028458680754	0.00178997613365155
mvr_Master_mlimitecompra_lag1	0.000344519147384633	0.000703044821342236	0.00104415274463007
